cpu_usage,memory_usage,net_io,disk_io,cloud_provider,region,vm_type,vCPU,RAM_GB,price_per_hour,latency_ms,throughput,cost,utilization,target
87.24,73.31,971.59,446.29,Azure,us-east-1,t3.medium,2,4,0.0464,177.8,333.57,7.7214,80.28,scale_up
47.85,51.4,351.32,280.47,GCP,eu-west-1,t3.micro,2,1,0.0116,93.45,598.15,8.1501,49.63,no_action
36.11,58.29,128.13,239.26,GCP,eu-west-1,t3.micro,2,1,0.0116,275.68,564.91,7.2058,47.2,no_action
48.28,54.25,275.54,283.52,Azure,ap-south-1,t3.large,2,8,0.0928,269.7,1390.51,59.9092,51.26,no_action
65.14,57.45,280.46,154.83,Azure,ap-south-1,t3.micro,2,1,0.0116,40.93,22.94,4.4228,61.29,no_action
72.6,45.65,125.96,147.04,Azure,ap-south-1,t3.medium,2,4,0.0464,77.14,467.68,20.6669,59.12,no_action
73.26,43.03,493.41,101.36,Azure,ap-south-1,m5.xlarge,4,16,0.192,55.89,632.01,122.4452,58.14,no_action
84.0,96.68,1190.39,387.25,AWS,eu-west-1,t3.large,2,8,0.0928,297.62,1785.54,46.8013,90.34,scale_up
10.67,12.86,80.91,4.43,GCP,us-east-1,t3.medium,2,4,0.0464,196.31,180.56,4.6939,11.76,scale_down
87.87,84.4,1104.71,587.67,GCP,ap-south-1,m5.xlarge,4,16,0.192,467.52,488.69,38.0206,86.14,scale_up
60.68,50.22,377.69,93.19,GCP,us-east-1,t3.medium,2,4,0.0464,427.05,288.65,13.4181,55.45,no_action
72.35,59.57,316.44,283.15,AWS,ap-south-1,c5.2xlarge,8,16,0.34,241.83,1126.8,146.0622,65.96,no_action
88.87,91.67,1403.98,830.35,GCP,eu-west-1,m5.xlarge,4,16,0.192,256.83,1289.89,54.6157,90.27,scale_up
48.31,49.72,377.61,288.03,AWS,us-east-1,t3.micro,2,1,0.0116,151.18,500.26,5.0309,49.01,no_action
23.78,14.82,85.7,27.31,AWS,us-west-2,t3.large,2,8,0.0928,208.77,224.57,26.3426,19.3,no_action
83.88,74.62,1190.72,876.11,GCP,us-east-1,c5.2xlarge,8,16,0.34,322.27,1237.98,135.6461,79.25,scale_up
23.52,23.43,92.72,49.5,Azure,ap-south-1,t3.large,2,8,0.0928,292.73,226.67,30.7274,23.47,no_action
93.2,99.07,1069.58,441.1,GCP,us-west-2,m5.xlarge,4,16,0.192,422.39,1707.68,101.3516,96.13,scale_up
55.16,44.5,356.59,117.81,AWS,us-west-2,c5.2xlarge,8,16,0.34,398.44,466.34,39.1695,49.83,no_action
95.96,93.3,827.26,694.92,GCP,ap-south-1,t3.micro,2,1,0.0116,66.46,1019.02,0.1678,94.63,scale_up
74.38,53.2,353.03,142.04,AWS,us-east-1,m5.xlarge,4,16,0.192,368.59,994.82,2.6861,63.79,no_action
80.53,88.27,1317.98,449.77,AWS,us-west-2,t3.large,2,8,0.0928,466.47,1855.5,13.4732,84.4,scale_up
21.3,13.35,16.9,23.05,AWS,ap-south-1,t3.large,2,8,0.0928,305.35,668.59,34.1388,17.32,no_action
76.23,95.72,705.08,645.09,Azure,ap-south-1,t3.medium,2,4,0.0464,78.75,532.43,12.1013,85.97,scale_up
0.35,1.84,80.51,14.1,AWS,eu-west-1,t3.medium,2,4,0.0464,362.8,300.99,7.9625,1.1,scale_down
85.01,71.29,699.23,844.48,AWS,us-west-2,t3.medium,2,4,0.0464,52.75,1715.14,5.9782,78.15,scale_up
4.55,22.86,68.07,27.15,AWS,ap-south-1,t3.micro,2,1,0.0116,406.24,1300.07,7.3265,13.71,no_action
6.44,14.57,96.07,23.68,AWS,us-west-2,m5.xlarge,4,16,0.192,130.15,708.64,122.3761,10.51,scale_down
23.22,8.46,28.79,45.3,Azure,us-east-1,m5.xlarge,4,16,0.192,183.12,135.4,83.1032,15.84,no_action
36.85,50.62,163.1,149.61,AWS,us-east-1,t3.large,2,8,0.0928,471.61,690.54,10.2873,43.74,no_action
78.51,92.03,1364.97,621.81,AWS,us-east-1,c5.2xlarge,8,16,0.34,148.08,709.12,84.1627,85.27,scale_up
77.38,74.11,1292.8,561.5,Azure,eu-west-1,t3.micro,2,1,0.0116,70.3,687.17,4.3005,75.74,no_action
51.61,53.96,172.15,169.9,AWS,eu-west-1,t3.micro,2,1,0.0116,330.76,871.09,5.6785,52.78,no_action
91.71,95.35,854.63,327.62,GCP,us-east-1,m5.xlarge,4,16,0.192,493.45,534.76,17.6718,93.53,scale_up
43.55,49.34,261.84,142.79,AWS,us-east-1,m5.xlarge,4,16,0.192,315.35,32.87,105.5695,46.45,no_action
56.79,36.83,224.55,55.07,AWS,eu-west-1,c5.2xlarge,8,16,0.34,385.3,808.01,199.8501,46.81,no_action
57.67,39.24,322.32,251.97,AWS,us-east-1,c5.2xlarge,8,16,0.34,132.26,1164.84,83.2884,48.46,no_action
74.75,52.55,429.78,231.28,Azure,us-east-1,t3.micro,2,1,0.0116,427.14,355.86,1.8678,63.65,no_action
0.75,13.45,61.08,15.93,GCP,ap-south-1,c5.2xlarge,8,16,0.34,387.34,1943.24,230.9703,7.1,scale_down
39.37,58.28,213.77,116.81,GCP,us-east-1,t3.medium,2,4,0.0464,440.23,333.33,2.1947,48.83,no_action
31.27,48.0,360.55,253.85,Azure,us-east-1,c5.2xlarge,8,16,0.34,137.39,1032.05,162.1749,39.63,no_action
92.86,76.53,676.62,514.99,GCP,eu-west-1,m5.xlarge,4,16,0.192,328.38,475.65,25.5461,84.69,scale_up
40.52,32.15,271.7,247.05,GCP,us-west-2,c5.2xlarge,8,16,0.34,359.06,1722.98,2.6826,36.34,no_action
0.23,1.52,61.01,31.31,GCP,us-west-2,t3.medium,2,4,0.0464,439.7,1261.82,7.6433,0.87,scale_down
34.05,69.86,320.61,225.12,GCP,eu-west-1,t3.medium,2,4,0.0464,206.34,1099.95,31.4923,51.96,no_action
94.81,71.86,581.63,479.1,Azure,eu-west-1,t3.medium,2,4,0.0464,259.52,818.49,1.5415,83.33,scale_up
75.2,71.65,692.52,573.96,GCP,us-east-1,t3.micro,2,1,0.0116,15.39,320.31,6.5292,73.42,no_action
44.31,51.06,412.33,242.23,Azure,us-west-2,t3.micro,2,1,0.0116,180.34,1391.61,7.8623,47.68,no_action
34.72,64.88,306.66,146.29,AWS,eu-west-1,t3.medium,2,4,0.0464,33.22,767.76,30.1788,49.8,no_action
47.9,66.39,482.4,80.1,GCP,us-west-2,t3.large,2,8,0.0928,63.96,1870.37,19.8276,57.14,no_action
80.27,81.11,1308.74,461.56,Azure,us-east-1,m5.xlarge,4,16,0.192,441.62,119.37,130.0892,80.69,scale_up
83.11,79.31,1147.81,336.73,AWS,us-east-1,t3.micro,2,1,0.0116,247.25,276.41,6.8485,81.21,scale_up
96.02,93.61,1156.47,579.71,GCP,us-west-2,c5.2xlarge,8,16,0.34,482.41,1759.27,157.8775,94.81,scale_up
93.93,96.68,1216.71,783.34,GCP,us-east-1,c5.2xlarge,8,16,0.34,495.59,278.16,236.2812,95.31,scale_up
84.21,96.55,1255.24,493.95,AWS,ap-south-1,c5.2xlarge,8,16,0.34,469.4,162.44,235.3234,90.38,scale_up
76.24,84.75,968.64,346.65,Azure,eu-west-1,c5.2xlarge,8,16,0.34,134.62,1907.11,27.4107,80.5,scale_up
32.9,59.35,315.64,99.65,Azure,eu-west-1,t3.medium,2,4,0.0464,272.06,374.17,14.6834,46.13,no_action
36.1,49.76,161.06,92.54,GCP,ap-south-1,t3.medium,2,4,0.0464,7.16,648.44,3.0422,42.93,no_action
0.55,16.36,72.78,31.09,Azure,us-east-1,t3.large,2,8,0.0928,381.46,1454.13,46.2673,8.45,scale_down
62.25,65.05,208.89,135.52,AWS,eu-west-1,t3.medium,2,4,0.0464,465.72,1161.24,6.0169,63.65,no_action
22.37,6.24,87.61,26.29,GCP,us-west-2,t3.large,2,8,0.0928,445.2,666.36,4.233,14.31,no_action
28.71,20.73,88.69,22.65,GCP,eu-west-1,t3.large,2,8,0.0928,386.96,1687.66,47.5247,24.72,no_action
95.24,98.51,965.24,720.64,AWS,us-west-2,m5.xlarge,4,16,0.192,369.83,1327.87,75.7201,96.87,scale_up
29.81,27.48,8.49,16.66,GCP,ap-south-1,t3.medium,2,4,0.0464,472.84,1611.02,30.4449,28.65,no_action
21.26,3.94,66.74,44.45,GCP,us-west-2,c5.2xlarge,8,16,0.34,215.64,832.9,108.6011,12.6,no_action
29.94,17.56,75.12,10.13,AWS,us-west-2,t3.large,2,8,0.0928,335.43,1302.97,60.2243,23.75,no_action
62.24,66.03,151.5,116.32,GCP,eu-west-1,c5.2xlarge,8,16,0.34,460.05,1893.0,118.6927,64.13,no_action
60.68,66.47,430.17,162.65,GCP,us-east-1,t3.micro,2,1,0.0116,196.95,487.16,3.1178,63.57,no_action
68.03,69.54,493.53,158.44,AWS,ap-south-1,c5.2xlarge,8,16,0.34,245.45,613.77,77.105,68.78,no_action
36.2,31.67,251.85,205.69,Azure,ap-south-1,c5.2xlarge,8,16,0.34,60.36,633.52,102.4658,33.93,no_action
4.13,26.68,91.36,23.04,AWS,us-east-1,t3.medium,2,4,0.0464,404.36,732.75,28.6795,15.4,no_action
22.9,18.25,36.54,9.08,GCP,ap-south-1,t3.micro,2,1,0.0116,344.9,1989.95,3.9096,20.57,no_action
21.93,7.13,43.58,7.43,GCP,ap-south-1,t3.medium,2,4,0.0464,25.76,135.51,31.4897,14.53,no_action
62.7,42.19,121.19,143.4,GCP,us-west-2,t3.large,2,8,0.0928,362.13,660.65,42.099,52.45,no_action
70.85,42.21,178.38,281.51,GCP,ap-south-1,t3.large,2,8,0.0928,57.2,113.08,58.7701,56.53,no_action
22.24,1.2,67.62,32.04,GCP,us-west-2,c5.2xlarge,8,16,0.34,482.07,1933.58,92.6968,11.72,no_action
61.04,52.71,271.86,254.53,AWS,us-east-1,t3.large,2,8,0.0928,398.24,1466.56,5.2326,56.88,no_action
75.95,76.25,786.09,367.76,GCP,ap-south-1,t3.micro,2,1,0.0116,37.52,1513.66,1.3817,76.1,no_action
40.14,39.61,329.88,190.16,Azure,ap-south-1,c5.2xlarge,8,16,0.34,385.52,1518.05,164.2963,39.88,no_action
86.48,89.77,854.92,415.51,GCP,ap-south-1,t3.large,2,8,0.0928,410.39,732.58,13.0585,88.12,scale_up
79.6,71.62,1073.31,713.16,AWS,ap-south-1,t3.micro,2,1,0.0116,166.44,1231.03,0.4466,75.61,no_action
89.5,81.51,593.59,539.92,AWS,us-west-2,m5.xlarge,4,16,0.192,108.63,1363.55,50.5017,85.5,scale_up
79.81,87.7,1241.09,491.48,Azure,ap-south-1,t3.micro,2,1,0.0116,56.83,1436.33,2.5112,83.76,scale_up
56.67,44.34,108.26,74.23,AWS,us-west-2,t3.micro,2,1,0.0116,148.8,1322.81,0.8333,50.5,no_action
79.3,72.02,1171.33,578.04,Azure,eu-west-1,m5.xlarge,4,16,0.192,416.37,206.79,20.1721,75.66,no_action
48.38,42.06,132.09,284.86,AWS,eu-west-1,m5.xlarge,4,16,0.192,276.53,1577.79,91.0769,45.22,no_action
4.67,5.17,51.24,38.64,GCP,eu-west-1,m5.xlarge,4,16,0.192,113.44,131.33,75.5019,4.92,scale_down
92.99,98.58,764.11,352.62,Azure,eu-west-1,t3.large,2,8,0.0928,240.41,1714.83,36.9223,95.78,scale_up
40.02,31.6,321.36,83.2,Azure,eu-west-1,c5.2xlarge,8,16,0.34,174.65,1025.28,221.2665,35.81,no_action
4.43,22.37,63.61,9.38,Azure,us-east-1,t3.medium,2,4,0.0464,89.51,1741.95,14.0481,13.4,no_action
15.44,22.17,29.84,22.41,GCP,us-west-2,t3.micro,2,1,0.0116,165.68,227.44,3.4895,18.81,no_action
64.14,42.91,419.01,134.73,AWS,ap-south-1,m5.xlarge,4,16,0.192,131.77,452.67,27.7884,53.52,no_action
77.13,79.41,1157.85,521.11,Azure,us-west-2,t3.large,2,8,0.0928,276.84,1491.17,27.3478,78.27,no_action
6.24,11.53,54.4,30.65,Azure,eu-west-1,t3.micro,2,1,0.0116,236.75,1622.15,6.4137,8.88,scale_down
23.36,28.69,26.65,13.38,AWS,us-east-1,t3.large,2,8,0.0928,445.03,1546.73,61.9149,26.02,no_action
87.6,74.67,628.08,307.3,GCP,ap-south-1,t3.large,2,8,0.0928,316.97,724.46,7.1113,81.13,scale_up
9.6,10.02,83.99,32.39,AWS,us-east-1,t3.micro,2,1,0.0116,356.53,1275.64,7.9033,9.81,scale_down
6.58,22.0,51.81,0.58,Azure,eu-west-1,t3.micro,2,1,0.0116,260.91,207.95,5.5084,14.29,no_action
15.74,0.39,73.62,36.61,AWS,us-west-2,t3.medium,2,4,0.0464,86.75,1913.75,7.5163,8.07,scale_down
82.73,90.63,1069.13,524.75,GCP,eu-west-1,m5.xlarge,4,16,0.192,328.79,335.5,8.9566,86.68,scale_up
97.08,95.24,845.89,670.82,Azure,ap-south-1,t3.large,2,8,0.0928,247.35,1934.66,63.4772,96.16,scale_up
75.72,75.12,710.92,758.37,AWS,us-east-1,m5.xlarge,4,16,0.192,354.81,1236.02,122.345,75.42,no_action
56.93,44.96,249.98,83.27,Azure,ap-south-1,m5.xlarge,4,16,0.192,470.67,1503.48,0.3637,50.95,no_action
84.08,72.54,964.74,805.74,AWS,us-west-2,t3.micro,2,1,0.0116,138.75,1532.08,1.5415,78.31,scale_up
83.23,83.26,692.23,569.98,AWS,ap-south-1,t3.medium,2,4,0.0464,82.8,1122.42,22.1889,83.24,scale_up
28.47,9.87,69.39,43.0,Azure,eu-west-1,c5.2xlarge,8,16,0.34,193.33,1930.07,65.1201,19.17,no_action
8.56,4.09,75.91,46.48,AWS,us-west-2,t3.large,2,8,0.0928,302.35,1272.69,50.9988,6.32,scale_down
90.19,87.28,896.85,894.42,GCP,eu-west-1,t3.micro,2,1,0.0116,441.54,1501.68,4.4933,88.74,scale_up
78.17,73.4,1179.87,898.57,AWS,us-west-2,t3.medium,2,4,0.0464,334.77,532.07,6.829,75.78,no_action
3.48,3.9,13.03,34.06,Azure,us-east-1,t3.medium,2,4,0.0464,189.47,1469.3,13.5736,3.69,scale_down
74.17,36.32,368.58,109.3,Azure,us-east-1,t3.micro,2,1,0.0116,252.58,1603.01,4.0866,55.25,no_action
11.86,6.98,34.29,3.55,Azure,us-west-2,m5.xlarge,4,16,0.192,169.23,926.88,132.0942,9.42,scale_down
79.77,85.57,1172.51,326.6,Azure,eu-west-1,t3.micro,2,1,0.0116,114.43,916.81,2.7723,82.67,scale_up
97.36,78.79,1231.13,767.95,Azure,us-west-2,m5.xlarge,4,16,0.192,481.76,1002.03,85.2069,88.07,scale_up
49.69,64.22,120.07,270.49,AWS,us-east-1,t3.medium,2,4,0.0464,426.77,1017.67,16.4004,56.96,no_action
41.95,68.28,197.73,276.27,AWS,us-east-1,t3.large,2,8,0.0928,364.26,1483.64,51.132,55.11,no_action
22.49,22.73,65.23,25.35,AWS,ap-south-1,m5.xlarge,4,16,0.192,79.24,666.09,19.093,22.61,no_action
87.55,87.62,1130.43,729.73,Azure,us-west-2,c5.2xlarge,8,16,0.34,329.84,1698.67,72.5707,87.59,scale_up
5.59,21.57,66.85,37.41,AWS,ap-south-1,m5.xlarge,4,16,0.192,98.52,323.6,32.8381,13.58,no_action
27.76,1.76,1.16,34.96,Azure,eu-west-1,c5.2xlarge,8,16,0.34,143.25,674.82,134.0112,14.76,no_action
50.47,30.36,258.24,196.83,AWS,eu-west-1,m5.xlarge,4,16,0.192,287.12,1502.04,92.7361,40.42,no_action
18.18,14.84,91.3,18.86,GCP,us-east-1,c5.2xlarge,8,16,0.34,113.89,1220.12,152.89,16.51,scale_down
21.98,3.32,21.21,48.78,Azure,us-east-1,t3.large,2,8,0.0928,364.6,1830.94,20.3674,12.65,no_action
22.43,15.53,65.76,25.58,Azure,us-east-1,t3.medium,2,4,0.0464,19.15,141.35,12.8486,18.98,no_action
40.07,62.61,438.39,101.6,GCP,us-east-1,t3.medium,2,4,0.0464,356.86,1466.19,5.9533,51.34,no_action
22.77,17.96,96.11,9.58,GCP,eu-west-1,c5.2xlarge,8,16,0.34,471.97,808.86,129.5124,20.37,no_action
55.77,36.55,410.74,265.18,AWS,ap-south-1,t3.large,2,8,0.0928,445.17,615.11,44.1792,46.16,no_action
94.07,83.19,1355.55,743.36,Azure,us-west-2,t3.micro,2,1,0.0116,191.38,1808.04,2.3747,88.63,scale_up
1.62,8.22,74.13,46.11,Azure,eu-west-1,c5.2xlarge,8,16,0.34,19.24,10.02,62.9811,4.92,scale_down
88.87,77.14,1245.61,567.81,Azure,us-east-1,t3.micro,2,1,0.0116,340.91,1706.09,4.4801,83.0,scale_up
66.75,68.68,284.35,256.21,Azure,eu-west-1,t3.large,2,8,0.0928,351.35,1935.1,54.2126,67.72,no_action
30.74,40.05,468.7,281.52,Azure,ap-south-1,t3.micro,2,1,0.0116,400.43,1963.74,6.7385,35.4,no_action
79.05,92.52,744.8,301.68,GCP,us-east-1,t3.large,2,8,0.0928,456.42,1249.64,29.7805,85.78,scale_up
13.62,8.32,91.64,19.4,GCP,ap-south-1,t3.micro,2,1,0.0116,254.19,664.43,5.5399,10.97,scale_down
0.12,10.93,16.86,37.87,AWS,us-east-1,m5.xlarge,4,16,0.192,30.05,1111.44,40.906,5.52,scale_down
80.59,78.25,1086.77,695.8,Azure,us-east-1,m5.xlarge,4,16,0.192,13.71,491.32,59.6867,79.42,scale_up
18.78,10.14,70.07,42.18,AWS,us-west-2,t3.large,2,8,0.0928,299.44,1571.08,50.0755,14.46,scale_down
95.75,83.54,1365.89,353.57,Azure,us-west-2,m5.xlarge,4,16,0.192,412.27,327.69,46.2782,89.64,scale_up
19.53,4.32,93.49,49.46,Azure,eu-west-1,t3.large,2,8,0.0928,219.52,1193.7,51.952,11.92,scale_down
89.52,90.76,1390.1,824.47,AWS,us-west-2,t3.micro,2,1,0.0116,489.11,1029.04,6.9405,90.14,scale_up
95.46,99.57,756.34,333.68,Azure,us-west-2,t3.medium,2,4,0.0464,408.69,1244.26,32.0635,97.52,scale_up
49.06,36.44,202.98,281.42,GCP,eu-west-1,m5.xlarge,4,16,0.192,74.81,1937.71,69.8701,42.75,no_action
57.81,58.22,431.53,269.42,Azure,ap-south-1,m5.xlarge,4,16,0.192,323.11,1781.11,74.1026,58.02,no_action
60.11,40.35,390.87,54.02,AWS,us-east-1,t3.large,2,8,0.0928,80.05,497.57,51.6655,50.23,no_action
30.41,60.48,324.04,275.17,Azure,us-east-1,c5.2xlarge,8,16,0.34,20.36,550.07,179.1018,45.45,no_action
65.72,31.34,387.05,113.02,GCP,eu-west-1,t3.micro,2,1,0.0116,474.19,1081.06,0.2901,48.53,no_action
5.6,7.07,79.3,4.67,GCP,us-east-1,t3.medium,2,4,0.0464,221.55,55.9,11.6164,6.33,scale_down
43.95,36.47,344.47,216.57,GCP,ap-south-1,t3.micro,2,1,0.0116,336.45,448.37,4.977,40.21,no_action
21.5,10.5,73.43,47.02,GCP,eu-west-1,c5.2xlarge,8,16,0.34,51.08,619.15,113.6047,16.0,no_action
46.71,56.79,272.71,240.33,GCP,eu-west-1,t3.micro,2,1,0.0116,411.59,1346.98,4.1095,51.75,no_action
30.63,47.55,428.26,245.02,Azure,us-east-1,t3.medium,2,4,0.0464,259.13,507.04,15.5625,39.09,no_action
61.24,49.66,241.8,253.24,GCP,eu-west-1,t3.micro,2,1,0.0116,249.99,1989.43,3.8242,55.45,no_action
17.22,5.83,59.48,37.77,Azure,eu-west-1,m5.xlarge,4,16,0.192,73.51,1635.64,76.8628,11.52,scale_down
26.98,22.88,84.68,45.44,GCP,eu-west-1,c5.2xlarge,8,16,0.34,456.75,238.13,111.908,24.93,no_action
5.97,19.19,64.44,8.02,GCP,ap-south-1,t3.micro,2,1,0.0116,123.07,929.42,1.5813,12.58,scale_down
97.54,82.88,1314.23,533.3,Azure,ap-south-1,c5.2xlarge,8,16,0.34,426.21,1276.89,34.8203,90.21,scale_up
85.17,70.73,1418.76,532.21,GCP,us-west-2,c5.2xlarge,8,16,0.34,494.34,1525.28,20.0227,77.95,scale_up
81.41,97.48,999.98,701.68,Azure,us-east-1,t3.large,2,8,0.0928,144.07,1050.68,23.4526,89.45,scale_up
59.34,64.41,156.11,157.48,Azure,us-east-1,t3.medium,2,4,0.0464,53.13,785.29,0.5504,61.88,no_action
1.8,6.82,25.94,19.33,GCP,ap-south-1,c5.2xlarge,8,16,0.34,402.42,779.25,50.3696,4.31,scale_down
4.7,25.94,31.13,16.34,AWS,us-east-1,t3.large,2,8,0.0928,41.6,1772.94,11.7367,15.32,no_action
75.3,78.64,509.22,438.04,GCP,ap-south-1,t3.micro,2,1,0.0116,212.65,251.62,0.8813,76.97,no_action
10.37,20.31,20.47,30.92,AWS,us-west-2,c5.2xlarge,8,16,0.34,69.14,14.14,228.0623,15.34,no_action
44.75,46.03,382.42,191.45,Azure,ap-south-1,t3.large,2,8,0.0928,463.05,60.63,47.3459,45.39,no_action
95.89,88.23,1481.5,867.79,Azure,eu-west-1,c5.2xlarge,8,16,0.34,486.62,1904.02,2.2128,92.06,scale_up
28.3,14.51,99.51,33.68,Azure,us-east-1,c5.2xlarge,8,16,0.34,39.08,244.26,224.2925,21.41,no_action
52.73,31.2,487.86,214.01,GCP,eu-west-1,m5.xlarge,4,16,0.192,260.16,552.72,91.0412,41.97,no_action
49.31,55.78,474.88,76.97,Azure,eu-west-1,t3.medium,2,4,0.0464,54.13,1707.08,16.9406,52.55,no_action
27.72,19.06,10.59,44.76,GCP,us-west-2,t3.large,2,8,0.0928,397.28,1504.25,2.5434,23.39,no_action
82.69,78.57,804.59,700.84,AWS,us-west-2,t3.large,2,8,0.0928,477.29,665.61,27.2923,80.63,scale_up
45.38,48.38,214.8,138.53,GCP,ap-south-1,t3.medium,2,4,0.0464,19.31,1963.29,20.8907,46.88,no_action
67.19,51.87,226.96,235.85,Azure,us-east-1,t3.large,2,8,0.0928,374.22,1005.34,3.1059,59.53,no_action
81.17,99.39,1328.76,657.52,Azure,ap-south-1,m5.xlarge,4,16,0.192,464.98,896.11,135.9319,90.28,scale_up
27.37,12.37,94.15,25.84,Azure,ap-south-1,t3.medium,2,4,0.0464,263.65,1204.44,8.9984,19.87,no_action
21.5,20.48,55.9,6.3,GCP,ap-south-1,c5.2xlarge,8,16,0.34,98.67,586.04,217.9476,20.99,no_action
62.2,34.41,207.61,289.63,Azure,us-east-1,t3.large,2,8,0.0928,136.74,600.08,13.2771,48.31,no_action
33.19,53.81,188.01,126.02,AWS,us-west-2,t3.large,2,8,0.0928,69.17,504.85,54.892,43.5,no_action
94.81,90.97,760.89,737.5,AWS,us-west-2,t3.micro,2,1,0.0116,359.69,924.1,5.7551,92.89,scale_up
70.28,45.38,261.48,202.1,GCP,ap-south-1,c5.2xlarge,8,16,0.34,377.73,1471.9,5.18,57.83,no_action
62.07,69.42,316.52,117.84,GCP,us-east-1,c5.2xlarge,8,16,0.34,343.42,1958.96,43.6617,65.74,no_action
55.48,60.04,127.36,263.75,AWS,us-west-2,t3.large,2,8,0.0928,399.53,1551.11,1.5596,57.76,no_action
72.77,31.42,398.37,210.69,Azure,eu-west-1,m5.xlarge,4,16,0.192,128.51,1019.56,18.0766,52.09,no_action
48.26,31.59,245.73,262.41,GCP,ap-south-1,t3.micro,2,1,0.0116,381.69,449.62,3.4567,39.93,no_action
10.85,5.59,33.2,28.18,GCP,ap-south-1,t3.micro,2,1,0.0116,364.6,968.96,4.3953,8.22,scale_down
23.79,6.62,64.86,1.3,AWS,us-west-2,m5.xlarge,4,16,0.192,424.87,1902.58,91.5968,15.21,no_action
58.19,58.76,157.07,85.02,AWS,us-east-1,m5.xlarge,4,16,0.192,359.49,869.25,122.9445,58.47,no_action
78.13,82.09,1496.99,404.01,Azure,us-east-1,c5.2xlarge,8,16,0.34,77.01,1830.96,215.9661,80.11,scale_up
64.55,49.78,496.55,60.96,GCP,eu-west-1,m5.xlarge,4,16,0.192,121.01,799.13,62.2829,57.16,no_action
44.7,41.45,452.78,90.43,Azure,us-east-1,c5.2xlarge,8,16,0.34,94.63,1147.72,84.3508,43.07,no_action
21.96,22.26,99.66,40.13,Azure,eu-west-1,m5.xlarge,4,16,0.192,415.43,1903.3,21.0557,22.11,no_action
67.77,60.5,388.35,299.29,Azure,eu-west-1,t3.micro,2,1,0.0116,133.39,1473.56,4.6105,64.13,no_action
17.86,24.75,54.53,11.0,GCP,us-east-1,m5.xlarge,4,16,0.192,172.09,769.26,134.5037,21.31,no_action
76.39,95.51,1066.25,377.13,GCP,ap-south-1,t3.medium,2,4,0.0464,196.34,180.23,21.3315,85.95,scale_up
33.4,41.46,135.24,264.88,GCP,us-east-1,c5.2xlarge,8,16,0.34,297.58,1805.19,168.6148,37.43,no_action
85.8,88.02,507.4,509.14,AWS,ap-south-1,c5.2xlarge,8,16,0.34,305.68,1904.3,100.2138,86.91,scale_up
89.76,97.48,1335.22,409.38,Azure,us-west-2,t3.medium,2,4,0.0464,384.11,467.44,9.7447,93.62,scale_up
76.6,78.79,1081.78,826.14,AWS,us-west-2,t3.micro,2,1,0.0116,63.82,835.77,2.2781,77.7,no_action
31.76,59.7,232.36,230.54,AWS,us-west-2,t3.micro,2,1,0.0116,355.29,1074.23,6.4952,45.73,no_action
94.97,86.84,1332.04,302.86,AWS,us-east-1,c5.2xlarge,8,16,0.34,375.85,112.52,232.6011,90.91,scale_up
50.22,65.81,415.26,81.63,AWS,ap-south-1,t3.medium,2,4,0.0464,307.1,1991.85,19.9149,58.02,no_action
46.73,58.96,299.99,192.64,Azure,us-east-1,m5.xlarge,4,16,0.192,357.89,1557.37,37.6743,52.85,no_action
45.4,52.73,121.39,177.44,Azure,eu-west-1,t3.micro,2,1,0.0116,187.15,1073.99,3.5357,49.07,no_action
28.8,14.76,53.0,6.54,GCP,us-east-1,t3.large,2,8,0.0928,72.84,1547.79,57.1898,21.78,no_action
46.61,56.79,475.33,71.45,AWS,us-east-1,t3.large,2,8,0.0928,167.1,893.69,30.4642,51.7,no_action
5.12,6.59,34.94,46.35,AWS,eu-west-1,t3.medium,2,4,0.0464,254.39,1297.2,12.9648,5.86,scale_down
26.8,14.79,35.7,40.39,Azure,eu-west-1,m5.xlarge,4,16,0.192,338.18,91.34,48.6111,20.8,no_action
25.98,1.79,72.58,16.82,Azure,us-east-1,m5.xlarge,4,16,0.192,342.63,1238.28,69.6371,13.89,no_action
11.98,12.03,40.54,4.9,AWS,us-east-1,t3.medium,2,4,0.0464,487.87,285.63,11.4189,12.0,scale_down
21.86,28.94,78.27,14.93,AWS,us-east-1,t3.micro,2,1,0.0116,322.48,1347.76,8.3355,25.4,no_action
99.3,75.36,1011.21,443.79,Azure,ap-south-1,m5.xlarge,4,16,0.192,466.51,1963.23,112.6594,87.33,scale_up
97.27,97.44,918.87,693.92,AWS,us-west-2,m5.xlarge,4,16,0.192,86.95,875.52,87.3692,97.35,scale_up
26.68,29.08,71.93,27.44,AWS,us-west-2,t3.medium,2,4,0.0464,138.3,1998.61,19.7215,27.88,no_action
38.46,67.75,263.83,56.37,GCP,ap-south-1,t3.micro,2,1,0.0116,113.79,1387.21,1.6932,53.1,no_action
98.13,86.56,1290.49,428.58,AWS,us-east-1,m5.xlarge,4,16,0.192,175.3,1750.41,7.1092,92.34,scale_up
79.01,82.82,610.18,567.8,GCP,eu-west-1,t3.large,2,8,0.0928,282.96,10.66,7.7156,80.91,scale_up
48.91,65.42,402.07,199.24,AWS,us-west-2,t3.medium,2,4,0.0464,10.32,1760.79,14.8812,57.16,no_action
93.63,80.14,851.36,371.19,Azure,us-west-2,c5.2xlarge,8,16,0.34,77.69,379.66,80.5733,86.88,scale_up
